830, 6, 1, 4096, 0
898, 6, 1, 4096, 0
922, 6, 1, 4096, 0
953, 6, 1, 4096, 0
991, 6, 1, 4096, 0
1022, 5, 1, 4096, 0
1034, 5, 1, 4096, 0
1054, 5, 1, 4096, 0
1067, 6, 1, 4096, 0
1085, 6, 1, 4096, 0
1094, 6, 1, 4096, 0
1113, 5, 1, 4096, 0
1127, 6, 1, 4096, 0
1142, 5, 1, 4096, 0
1157, 5, 1, 4096, 0
1169, 5, 1, 4096, 0
1183, 5, 1, 4096, 0
1201, 5, 1, 4096, 0
1213, 5, 1, 4096, 0
1230, 5, 1, 4096, 0
1245, 5, 1, 4096, 0
1269, 5, 1, 4096, 0
1286, 5, 1, 4096, 0
1294, 5, 1, 4096, 0
1318, 5, 1, 4096, 0
1334, 5, 1, 4096, 0
1353, 5, 1, 4096, 0
1373, 5, 1, 4096, 0
1381, 5, 1, 4096, 0
1393, 6, 1, 4096, 0
1412, 6, 1, 4096, 0
1425, 6, 1, 4096, 0
1437, 7, 1, 4096, 0
1449, 7, 1, 4096, 0
1468, 7, 1, 4096, 0
1488, 8, 1, 4096, 0
1497, 8, 1, 4096, 0
1509, 8, 1, 4096, 0
1529, 8, 1, 4096, 0
1550, 8, 1, 4096, 0
1573, 8, 1, 4096, 0
1593, 8, 1, 4096, 0
1605, 8, 1, 4096, 0
1618, 8, 1, 4096, 0
1638, 8, 1, 4096, 0
1652, 8, 1, 4096, 0
1665, 8, 1, 4096, 0
1678, 8, 1, 4096, 0
1694, 8, 1, 4096, 0
1714, 8, 1, 4096, 0
1728, 7, 1, 4096, 0
1741, 8, 1, 4096, 0
1753, 8, 1, 4096, 0
1773, 8, 1, 4096, 0
1793, 8, 1, 4096, 0
1805, 8, 1, 4096, 0
1832, 8, 1, 4096, 0
1852, 8, 1, 4096, 0
1866, 8, 1, 4096, 0
1882, 8, 1, 4096, 0
1901, 7, 1, 4096, 0
1912, 8, 1, 4096, 0
1925, 8, 1, 4096, 0
1938, 8, 1, 4096, 0
1957, 7, 1, 4096, 0
1965, 8, 1, 4096, 0
1988, 8, 1, 4096, 0
1997, 8, 1, 4096, 0
2029, 7, 1, 4096, 0
2040, 7, 1, 4096, 0
2048, 7, 1, 4096, 0
2061, 8, 1, 4096, 0
2081, 8, 1, 4096, 0
2100, 8, 1, 4096, 0
2109, 8, 1, 4096, 0
2144, 7, 1, 4096, 0
2156, 8, 1, 4096, 0
2169, 7, 1, 4096, 0
2181, 8, 1, 4096, 0
2201, 7, 1, 4096, 0
2217, 7, 1, 4096, 0
2232, 8, 1, 4096, 0
2244, 7, 1, 4096, 0
2260, 7, 1, 4096, 0
2273, 8, 1, 4096, 0
2288, 8, 1, 4096, 0
2301, 8, 1, 4096, 0
2317, 8, 1, 4096, 0
2336, 8, 1, 4096, 0
2345, 8, 1, 4096, 0
2360, 8, 1, 4096, 0
2372, 8, 1, 4096, 0
2384, 8, 1, 4096, 0
2404, 8, 1, 4096, 0
2424, 8, 1, 4096, 0
2444, 8, 1, 4096, 0
2463, 8, 1, 4096, 0
2476, 8, 1, 4096, 0
2488, 8, 1, 4096, 0
2497, 8, 1, 4096, 0
2517, 8, 1, 4096, 0
2533, 8, 1, 4096, 0
2552, 8, 1, 4096, 0
2560, 8, 1, 4096, 0
2580, 8, 1, 4096, 0
2592, 8, 1, 4096, 0
2611, 8, 1, 4096, 0
2619, 8, 1, 4096, 0
2636, 8, 1, 4096, 0
2655, 8, 1, 4096, 0
2673, 8, 1, 4096, 0
2704, 8, 1, 4096, 0
2724, 8, 1, 4096, 0
2740, 8, 1, 4096, 0
2753, 8, 1, 4096, 0
2771, 8, 1, 4096, 0
2781, 8, 1, 4096, 0
2800, 8, 1, 4096, 0
2813, 8, 1, 4096, 0
2827, 8, 1, 4096, 0
2840, 8, 1, 4096, 0
2859, 8, 1, 4096, 0
2872, 8, 1, 4096, 0
2885, 8, 1, 4096, 0
2899, 7, 1, 4096, 0
2919, 8, 1, 4096, 0
2932, 8, 1, 4096, 0
2951, 8, 1, 4096, 0
2979, 8, 1, 4096, 0
2993, 8, 1, 4096, 0
3019, 7, 1, 4096, 0
3027, 7, 1, 4096, 0
3039, 7, 1, 4096, 0
3058, 8, 1, 4096, 0
3075, 7, 1, 4096, 0
3083, 8, 1, 4096, 0
3096, 7, 1, 4096, 0
3112, 8, 1, 4096, 0
3128, 7, 1, 4096, 0
3142, 7, 1, 4096, 0
3156, 8, 1, 4096, 0
3172, 7, 1, 4096, 0
3188, 8, 1, 4096, 0
3203, 8, 1, 4096, 0
3215, 8, 1, 4096, 0
3228, 8, 1, 4096, 0
3255, 8, 1, 4096, 0
3276, 8, 1, 4096, 0
3296, 8, 1, 4096, 0
3316, 8, 1, 4096, 0
3331, 8, 1, 4096, 0
3344, 7, 1, 4096, 0
3367, 8, 1, 4096, 0
3383, 7, 1, 4096, 0
3395, 8, 1, 4096, 0
3415, 7, 1, 4096, 0
3434, 7, 1, 4096, 0
3442, 7, 1, 4096, 0
3455, 8, 1, 4096, 0
3468, 7, 1, 4096, 0
3498, 7, 1, 4096, 0
3515, 7, 1, 4096, 0
3547, 7, 1, 4096, 0
3592, 7, 1, 4096, 0
3634, 7, 1, 4096, 0
3652, 6, 1, 4096, 0
3671, 6, 1, 4096, 0
3682, 6, 1, 4096, 0
3692, 6, 1, 4096, 0
3726, 6, 1, 4096, 0
3739, 6, 1, 4096, 0
3758, 6, 1, 4096, 0
3778, 6, 1, 4096, 0
3799, 6, 1, 4096, 0
3826, 6, 1, 4096, 0
3847, 6, 1, 4096, 0
3870, 6, 1, 4096, 0
3886, 6, 1, 4096, 0
3906, 6, 1, 4096, 0
3922, 6, 1, 4096, 0
3934, 6, 1, 4096, 0
3946, 6, 1, 4096, 0
3974, 6, 1, 4096, 0
3983, 6, 1, 4096, 0
4010, 6, 1, 4096, 0
4022, 6, 1, 4096, 0
4031, 6, 1, 4096, 0
4047, 6, 1, 4096, 0
4062, 6, 1, 4096, 0
4075, 6, 1, 4096, 0
4094, 6, 1, 4096, 0
4111, 6, 1, 4096, 0
