167, 46730297, 1, 4096, 0
234, 1390970, 1, 4096, 0
259, 1200080, 1, 4096, 0
298, 12822994, 1, 4096, 0
319, 2065528, 1, 4096, 0
335, 1246828, 1, 4096, 0
349, 1190791, 1, 4096, 0
363, 1094096, 1, 4096, 0
387, 22918889, 1, 4096, 0
407, 19121366, 1, 4096, 0
426, 12332734, 1, 4096, 0
439, 1073719, 1, 4096, 0
446, 6863251, 1, 4096, 0
457, 10243731, 1, 4096, 0
467, 1103886, 1, 4096, 0
486, 1199880, 1, 4096, 0
498, 1107082, 1, 4096, 0
506, 1058835, 1, 4096, 0
519, 11991509, 1, 4096, 0
526, 6880232, 1, 4096, 0
541, 14609030, 1, 4096, 0
558, 1058435, 1, 4096, 0
578, 1154530, 1, 4096, 0
598, 1316652, 1, 4096, 0
614, 1178004, 1, 4096, 0
626, 1128658, 1, 4096, 0
646, 19338128, 1, 4096, 0
677, 1161622, 1, 4096, 0
679, 1213865, 1, 4096, 0
726, 1300070, 1, 4096, 0
738, 11980921, 1, 4096, 0
750, 11419039, 1, 4096, 0
886, 8071222, 1, 4096, 0
911, 1158925, 1, 4096, 0
945, 1319948, 1, 4096, 0
989, 34258815, 1, 4096, 0
1021, 10747078, 1, 4096, 0
1033, 11030766, 1, 4096, 0
1053, 12655978, 1, 4096, 0
1066, 12051443, 1, 4096, 0
1074, 1073619, 1, 4096, 0
1093, 7351213, 1, 4096, 0
1107, 12270802, 1, 4096, 0
1126, 1102687, 1, 4096, 0
1134, 1076715, 1, 4096, 0
1150, 7343122, 1, 4096, 0
1159, 1027470, 1, 4096, 0
1182, 11997802, 1, 4096, 0
1190, 1144641, 1, 4096, 0
1212, 10645390, 1, 4096, 0
1227, 1248327, 1, 4096, 0
1245, 14711517, 1, 4096, 0
1268, 22577365, 1, 4096, 0
1270, 1092598, 1, 4096, 0
1293, 6845670, 1, 4096, 0
1306, 1074018, 1, 4096, 0
1333, 14872740, 1, 4096, 0
1353, 1133653, 1, 4096, 0
1366, 12056139, 1, 4096, 0
1374, 1130756, 1, 4096, 0
1382, 1064229, 1, 4096, 0
1406, 12175107, 1, 4096, 0
1425, 1199580, 1, 4096, 0
1436, 10601838, 1, 4096, 0
1449, 1114674, 1, 4096, 0
1462, 11952951, 1, 4096, 0
1482, 1247727, 1, 4096, 0
1490, 1147139, 1, 4096, 0
1508, 1107582, 1, 4096, 0
1522, 12157028, 1, 4096, 0
1549, 1175208, 1, 4096, 0
1572, 15725402, 1, 4096, 0
1592, 1169813, 1, 4096, 0
1605, 11161123, 1, 4096, 0
1617, 11791829, 1, 4096, 0
1626, 1134952, 1, 4096, 0
1646, 1098392, 1, 4096, 0
1654, 1068125, 1, 4096, 0
1677, 12101888, 1, 4096, 0
1685, 1086305, 1, 4096, 0
1702, 7368695, 1, 4096, 0
1721, 1072321, 1, 4096, 0
1730, 1055539, 1, 4096, 0
1753, 1073219, 1, 4096, 0
1766, 11722305, 1, 4096, 0
1785, 11240036, 1, 4096, 0
1804, 10913495, 1, 4096, 0
1817, 12080112, 1, 4096, 0
1834, 1086804, 1, 4096, 0
1865, 1106882, 1, 4096, 0
1873, 1080612, 1, 4096, 0
1889, 1092498, 1, 4096, 0
1912, 10714913, 1, 4096, 0
1924, 1083209, 1, 4096, 0
1937, 12099790, 1, 4096, 0
1945, 1082310, 1, 4096, 0
1964, 7526421, 1, 4096, 0
1977, 11165218, 1, 4096, 0
1989, 1074718, 1, 4096, 0
2028, 23099791, 1, 4096, 0
2040, 10608031, 1, 4096, 0
2047, 6608530, 1, 4096, 0
2050, 1039956, 1, 4096, 0
2069, 1078514, 1, 4096, 0
2099, 18029668, 1, 4096, 0
2108, 1179602, 1, 4096, 0
2144, 34489561, 1, 4096, 0
2156, 10645490, 1, 4096, 0
2168, 1094296, 1, 4096, 0
2181, 11786634, 1, 4096, 0
2189, 1096294, 1, 4096, 0
2209, 1116172, 1, 4096, 0
2225, 1096294, 1, 4096, 0
2233, 1080012, 1, 4096, 0
2260, 15100190, 1, 4096, 0
2273, 11947258, 1, 4096, 0
2281, 1087304, 1, 4096, 0
2289, 1070023, 1, 4096, 0
2309, 1088803, 1, 4096, 0
2325, 7245930, 1, 4096, 0
2337, 1062332, 1, 4096, 0
2353, 8009489, 1, 4096, 0
2372, 11235341, 1, 4096, 0
2383, 10402657, 1, 4096, 0
2385, 1044650, 1, 4096, 0
2405, 1090600, 1, 4096, 0
2443, 12753871, 1, 4096, 0
2457, 12293477, 1, 4096, 0
2465, 1089601, 1, 4096, 0
2487, 10520927, 1, 4096, 0
2496, 1127260, 1, 4096, 0
2505, 1118270, 1, 4096, 0
2525, 1103586, 1, 4096, 0
2541, 1099291, 1, 4096, 0
2559, 6996404, 1, 4096, 0
2573, 12518430, 1, 4096, 0
2591, 1209369, 1, 4096, 0
2605, 12148237, 1, 4096, 0
2619, 1284987, 1, 4096, 0
2633, 1176606, 1, 4096, 0
2648, 12279892, 1, 4096, 0
2672, 1184797, 1, 4096, 0
2688, 1114475, 1, 4096, 0
2723, 18496953, 1, 4096, 0
2739, 14929877, 1, 4096, 0
2752, 11884727, 1, 4096, 0
2771, 1078514, 1, 4096, 0
2773, 1061832, 1, 4096, 0
2799, 1207372, 1, 4096, 0
2812, 11950155, 1, 4096, 0
2821, 1195984, 1, 4096, 0
2829, 1074318, 1, 4096, 0
2852, 11986615, 1, 4096, 0
2871, 1205474, 1, 4096, 0
2884, 12008491, 1, 4096, 0
2892, 1126061, 1, 4096, 0
2912, 1144341, 1, 4096, 0
2931, 1262112, 1, 4096, 0
2944, 12143442, 1, 4096, 0
2972, 1252522, 1, 4096, 0
2992, 1256618, 1, 4096, 0
3012, 1127660, 1, 4096, 0
3026, 1214764, 1, 4096, 0
3039, 1054141, 1, 4096, 0
3052, 12241435, 1, 4096, 0
3060, 1082409, 1, 4096, 0
3076, 1083308, 1, 4096, 0
3084, 1055439, 1, 4096, 0
3104, 1089801, 1, 4096, 0
3120, 7283988, 1, 4096, 0
3135, 6953551, 1, 4096, 0
3144, 1044551, 1, 4096, 0
3164, 1100390, 1, 4096, 0
3180, 1087304, 1, 4096, 0
3196, 1095295, 1, 4096, 0
3204, 1071221, 1, 4096, 0
3228, 12115773, 1, 4096, 0
3236, 1066727, 1, 4096, 0
3276, 1209570, 1, 4096, 0
3296, 11747878, 1, 4096, 0
3316, 1187494, 1, 4096, 0
3330, 1195185, 1, 4096, 0
3344, 1082010, 1, 4096, 0
3360, 1261812, 1, 4096, 0
3382, 14750375, 1, 4096, 0
3395, 11372090, 1, 4096, 0
3404, 8025072, 1, 4096, 0
3428, 12194686, 1, 4096, 0
3436, 1069124, 1, 4096, 0
3444, 1076915, 1, 4096, 0
3467, 12204076, 1, 4096, 0
3488, 18682649, 1, 4096, 0
3500, 1157427, 1, 4096, 0
3546, 30533014, 1, 4096, 0
3591, 1147538, 1, 4096, 0
3607, 1197083, 1, 4096, 0
3636, 1145240, 1, 4096, 0
3659, 1155829, 1, 4096, 0
3682, 10342823, 1, 4096, 0
3691, 1143941, 1, 4096, 0
3726, 1165618, 1, 4096, 0
3738, 1130856, 1, 4096, 0
3758, 12539008, 1, 4096, 0
3771, 12224952, 1, 4096, 0
3779, 1105983, 1, 4096, 0
3807, 1152931, 1, 4096, 0
3846, 19415842, 1, 4096, 0
3870, 16374189, 1, 4096, 0
3886, 14722106, 1, 4096, 0
3895, 8357807, 1, 4096, 0
3907, 1134253, 1, 4096, 0
3933, 10615622, 1, 4096, 0
3946, 1129658, 1, 4096, 0
3959, 12178903, 1, 4096, 0
3982, 1120368, 1, 4096, 0
3995, 11110779, 1, 4096, 0
4012, 1114174, 1, 4096, 0
4023, 1069024, 1, 4096, 0
4039, 1097493, 1, 4096, 0
4055, 1088503, 1, 4096, 0
4063, 1058935, 1, 4096, 0
4082, 6887124, 1, 4096, 0
4095, 1064828, 1, 4096, 0
4130, 19098491, 1, 4096, 0
4147, 1078813, 1, 4096, 0
4173, 14769354, 1, 4096, 0
4191, 1069523, 1, 4096, 0
4203, 1116272, 1, 4096, 0
4222, 10964439, 1, 4096, 0
4239, 1116472, 1, 4096, 0
4258, 1079712, 1, 4096, 0
4279, 8190591, 1, 4096, 0
4293, 1145540, 1, 4096, 0
4307, 12498951, 1, 4096, 0
4325, 1098692, 1, 4096, 0
4339, 11985116, 1, 4096, 0
4347, 1060333, 1, 4096, 0
4366, 1091899, 1, 4096, 0
4382, 1177504, 1, 4096, 0
4411, 1136749, 1, 4096, 0
4427, 1083408, 1, 4096, 0
4450, 12092698, 1, 4096, 0
4458, 1090700, 1, 4096, 0
4479, 7399860, 1, 4096, 0
4495, 1119568, 1, 4096, 0
4518, 12281690, 1, 4096, 0
4538, 1162122, 1, 4096, 0
4546, 1133354, 1, 4096, 0
4565, 1241734, 1, 4096, 0
4581, 14960344, 1, 4096, 0
4594, 12102488, 1, 4096, 0
4603, 1152831, 1, 4096, 0
4630, 1111477, 1, 4096, 0
4657, 1161023, 1, 4096, 0
4670, 10367596, 1, 4096, 0
4686, 14729597, 1, 4096, 0
4719, 15467286, 1, 4096, 0
4741, 8241135, 1, 4096, 0
4757, 15141644, 1, 4096, 0
4770, 11575367, 1, 4096, 0
4793, 8255019, 1, 4096, 0
4806, 11824393, 1, 4096, 0
